source	target	weight
50694913	50967309	.70
50694913	50188560	.68
50694913	48283679	.60
50694913	50268300	.69
50694913	51363693	.67
50694913	50233046	.61
50694913	48748066	.90
50694913	48216330	.67
50694913	50519121	.67
50694913	50313296	.78
50694913	50508334	.62
50694913	50280975	.76
50694913	48705555	.67
50694913	50006888	.60
50694913	48797135	.72
50694913	49643536	.52
50694913	50448981	.87
50694913	49526681	.63
50694913	49802163	.67
50694913	50134205	.76
50694913	51490317	.32
50694913	48991372	.51
50694913	48947314	.60
50694913	49071267	.66
50694913	50798592	.69
50694913	50307628	.80
50694913	51000252	.64
50694913	50455347	.80
50694913	49446163	.65
50694913	53258297	.66
50694913	50279192	.78
50694913	48537188	.89
50694913	49182864	.68
50694913	50230927	.57
50694913	48215950	.22
50694913	49319272	.68
50694913	50353164	.91
50694913	48525216	.68
50694913	50374194	.62
50694913	48343853	.68
50694913	48996054	.60
50694913	48859169	.16
50694913	51536262	.89
50694913	48468957	.59
50694913	51510655	.21
50694913	48177920	.19
50694913	53578372	.72
50694913	48506606	.62
50694913	48496914	.83
50694913	50924901	.66
50694913	48557390	.87
50694913	49899641	.60
50694913	50208642	.71
50694913	49878988	.68
50694913	50437328	.64
50694913	49078286	.60
50694913	50024565	.50
50694913	50572363	.87
50694913	49701587	.67
50694913	50620434	.54
50694913	48493652	.58
50694913	48182912	.89
50694913	51299944	.68
50694913	50415158	1.00
50694913	49145250	.89
50694913	50200859	.62
50694913	50328751	.74
50694913	50203241	.64
50694913	48572621	.80
50694913	50720563	.70
50694913	50842115	.52
50694913	48075688	.67
50694913	48668701	.64
50694913	51013313	.62
50694913	48153669	.68
50694913	50221618	.75
50694913	50306603	.90
50694913	50485433	.76
50694913	51096781	.90
50694913	49905882	.47
50694913	49918503	.67
50694913	49031113	.82
50694913	48521971	.63
50694913	48436145	.68
50694913	48802074	.66
50694913	50462402	.78
50694913	49102724	.80
50694913	48092880	.68
50694913	49776562	.60
50694913	48394003	.47
50694913	50228138	.64
50694913	52047548	.65
50694913	49537782	.54
50694913	50192815	.84
50694913	50772529	.78
50694913	51605737	.64
50694913	50270330	.89
50694913	50220854	.65
50694913	48183677	.61
50694913	50222738	.78
50694913	49990513	.18
50694913	48187362	.80
50694913	48579863	.68
50694913	49030977	.82
50694913	50165010	.54
50694913	49148753	.42
50694913	48048299	.89
50694913	51009331	.89
50694913	50232874	.68
50694913	49996456	.21
50694913	48626005	.59
50694913	48184107	.78
50694913	50970446	.99
50694913	48280400	.59
50694913	52607924	.56
50694913	50174584	.70
50694913	53096996	.55
50694913	50013398	.67
50694913	49811177	.63
50694913	48226868	.90
50694913	48100238	.87
50694913	50196282	.10
50694913	50290197	.48
50694913	48970553	.66
50694913	49840152	.91
50694913	50448272	.18
50694913	50333003	.69
48257255	50557234	.64
48257255	48156460	.70
48257255	50647391	.67
48257255	48372019	.76
48257255	51853018	.73
48257255	49837474	.38
48257255	50501787	.71
48257255	48641632	.70
48257255	49955489	.39
48257255	49141525	.72
48257255	50304156	.91
48257255	48347331	.71
48257255	48218065	.61
48257255	51299194	.13
48257255	48342098	.73
48257255	48814309	.68
48257255	48541801	.65
48257255	48822571	.74
48257255	50552404	.66
48257255	49592980	.73
48257255	50087098	.64
48257255	49960132	.14
48257255	51087158	.72
48257255	49094597	.78
48257255	48306694	.79
48257255	48493755	.91
48257255	51726203	.12
48257255	52110869	.62
48257255	48105448	.77
48257255	48952993	.67
48257255	48647534	.67
48257255	51235428	.12
48257255	50482884	.73
48257255	49188960	.67
48257255	48552343	.46
48257255	48094854	.71
48257255	51476300	.67
48257255	48340341	.69
48257255	48932445	.75
48257255	48235169	.63
48257255	48072619	.67
48257255	48575900	.14
48257255	51146117	.67
48257255	49978705	.75
48257255	49704364	.58
48257255	48208128	.13
48257255	49745105	.66
48257255	48959098	.74
48257255	51252580	.77
48257255	50421287	.66
48257255	48589141	.72
48257255	49932759	.60
48257255	50422190	.14
48257255	48304305	.72
48257255	49161120	.70
48257255	48729915	.75
48257255	50284753	.77
48257255	48608894	.75
48257255	52584907	.69
48257255	50807507	.65
48257255	50649853	.67
48257255	51402579	.68
48257255	48477949	.77
48257255	49918479	.65
48257255	49964093	.66
48257255	49433936	.77
48257255	48750199	.76
48257255	48376580	.74
48257255	50655738	.68
48257255	49743961	.66
48257255	48066517	.65
48257255	50394873	.70
48257255	51279791	.61
48257255	51125013	.66
48257255	49940813	.67
48257255	50622525	.13
48257255	51050257	.72
48257255	48428415	.12
48257255	48152674	.74
48257255	48340392	.87
48257255	49718346	.64
48257255	48121916	.70
48257255	49127834	.73
48257255	49748063	.67
48257255	49839610	.67
48257255	48720833	.68
48257255	49768770	.64
48257255	49836676	.67
52557175	50558470	.71
52557175	49895280	.62
52557175	49608409	.53
52557175	50795697	.95
52557175	50205825	.63
52557175	49506307	.61
52557175	48689930	.87
52557175	48335551	.87
52557175	49837474	.50
52557175	52193274	.49
52557175	50344635	.82
52557175	50120459	.81
52557175	51202130	.63
52557175	49514488	.60
52557175	49002527	.72
52557175	49955489	.52
52557175	48527171	.86
52557175	51489362	.86
52557175	49321000	.80
52557175	49171300	.87
52557175	48345315	.10
52557175	50387207	.71
52557175	49446163	.04
52557175	49962542	.69
52557175	49331411	.59
52557175	49553021	.67
52557175	49818415	.77
52557175	49522619	.60
52557175	50374194	.06
52557175	50289355	.51
52557175	50266035	.87
52557175	48172519	.86
52557175	48898102	.82
52557175	52352941	.82
52557175	49991444	.74
52557175	49186095	.83
52557175	51280090	.85
52557175	50782806	.80
52557175	48298910	.63
52557175	52513097	.54
52557175	49523302	.59
52557175	49511200	.54
52557175	49599509	.82
52557175	49405616	.86
52557175	52541525	.63
52557175	49269814	.84
52557175	49512629	.79
52557175	48399005	.74
52557175	49670545	.87
52557175	49631154	.52
52557175	51797219	.61
52557175	51112703	.87
52557175	50151772	.72
52557175	49153215	.67
52557175	49056723	.54
52557175	49518115	.87
52557175	49834694	.96
52557175	49737865	.63
52557175	51125169	.96
52557175	48841742	.61
52557175	48052940	.87
52557175	48351721	.53
52557175	52380615	.85
52557175	49835660	1.00
52557175	51450521	.75
52557175	48117511	.47
52557175	49786779	.61
52557175	51080755	.86
52557175	49676155	.56
52557175	50461881	.71
52557175	50089436	.59
52557175	48096905	.49
52557175	49505245	.75
52557175	49891730	.54
52557175	52945041	.55
52557175	49518223	.60
52557175	52470044	.74
52557175	51123197	.97
52557175	52412023	.62
52557175	50146640	.72
52557175	51793345	.67
52557175	50279792	.62
52557175	49280632	.87
52557175	50157690	.89
52557175	50569501	.48
52557175	50313967	.58
52557175	49709023	.59
52557175	50149266	.53
52557175	48462550	.54
52557175	49162538	.73
52557175	49045393	.57
52557175	48406186	.60
52557175	48072438	.58
52557175	51399634	.87
52557175	52790020	.53
52557175	48759022	.63
52557175	49208772	.72
52557175	50782435	.62
52557175	49837344	.81
52557175	49574127	.63
52557175	48071618	.54
52557175	50586177	.64
52557175	49292487	.62
52557175	49990933	.72
52557175	48249633	.87
52557175	50577437	.55
52557175	49171052	.73
52557175	50117626	.87
52557175	49112190	.59
52557175	48709870	.73
50558470	49895280	.58
50558470	49608409	.50
50558470	50795697	.68
50558470	50205825	.86
50558470	49506307	.82
50558470	48689930	.79
50558470	48335551	.79
50558470	49837474	.47
50558470	52193274	.66
50558470	50344635	.75
50558470	50120459	.74
50558470	51202130	.58
50558470	49514488	.56
50558470	49002527	.67
50558470	49955489	.49
50558470	48527171	.78
50558470	51489362	.78
50558470	49321000	.73
50558470	49171300	.79
50558470	50387207	.98
50558470	49962542	.95
50558470	49331411	.55
50558470	49553021	.51
50558470	49818415	.71
50558470	49522619	.56
50558470	50289355	.69
50558470	50266035	.79
50558470	48172519	.78
50558470	48898102	.74
50558470	52352941	.75
50558470	49991444	.68
50558470	49186095	.75
50558470	51280090	.77
50558470	50782806	.73
50558470	48298910	.58
50558470	52513097	.73
50558470	49523302	.55
50558470	49511200	.73
50558470	49599509	.89
50558470	49405616	.78
50558470	52541525	.58
50558470	49269814	.76
50558470	49512629	.72
50558470	48399005	.68
50558470	49670545	.79
50558470	49631154	.70
50558470	51797219	.57
50558470	51112703	.79
50558470	50151772	.54
50558470	49153215	.92
50558470	49056723	.73
50558470	49518115	.79
50558470	49834694	.68
50558470	49737865	.58
50558470	51125169	.68
50558470	48841742	.57
50558470	48052940	.79
50558470	48351721	.49
50558470	52380615	.77
50558470	49835660	.71
50558470	51450521	.69
50558470	48117511	.44
50558470	49786779	.57
50558470	51080755	.78
50558470	49676155	.53
50558470	50461881	.65
50558470	50089436	.55
50558470	48096905	.66
50558470	49505245	.69
50558470	49891730	.73
50558470	52945041	.52
50558470	49518223	.56
50558470	52470044	.68
50558470	51123197	.69
50558470	52412023	.67
50558470	50146640	.54
50558470	51793345	.92
50558470	50279792	.58
50558470	49280632	.79
50558470	50157690	.65
50558470	50569501	.64
50558470	50313967	.55
50558470	49709023	.55
50558470	50149266	.41
50558470	48462550	.73
50558470	49162538	.67
50558470	49045393	.53
50558470	48406186	.56
50558470	48072438	.54
50558470	51399634	.79
50558470	52790020	.73
50558470	48759022	.58
50558470	49208772	.99
50558470	50782435	.58
50558470	49837344	.74
50558470	49574127	.58
50558470	48071618	.51
50558470	50586177	.49
50558470	49292487	.57
50558470	49990933	.99
50558470	48249633	.79
50558470	50577437	.51
50558470	49171052	.67
50558470	50117626	.79
50558470	49112190	.55
50558470	48709870	.67
50855622	50557234	.15
50855622	51125414	.21
50855622	48254517	.53
50855622	49717573	.54
50855622	49608409	.28
50855622	48477861	.20
50855622	48183999	.65
50855622	49880453	.48
50855622	48096184	.59
50855622	50772230	.02
50855622	49992868	.29
50855622	50088142	.23
50855622	48363789	.21
50855622	48330613	.46
50855622	49436841	.60
50855622	48900892	.48
50855622	50740240	.41
50855622	48218065	.14
50855622	51468059	.28
50855622	49945649	.24
50855622	52032739	.28
50855622	52584888	.59
50855622	49331411	.31
50855622	49553021	.28
50855622	51478675	.64
50855622	50289355	.27
50855622	52467561	.59
50855622	49110818	.55
50855622	52502189	.63
50855622	48780603	.63
50855622	53749841	.66
50855622	50946420	.61
50855622	50169576	.28
50855622	48403832	.66
50855622	49984267	.77
50855622	50505042	.80
50855622	49520858	.63
50855622	48383521	.68
50855622	48158249	.50
50855622	49857232	.63
50855622	49510006	.66
50855622	48986999	.47
50855622	50854359	.62
50855622	49654143	.47
50855622	48264118	.48
50855622	51091539	.61
50855622	49931541	.28
50855622	50193771	.96
50855622	48308826	.28
50855622	48204141	.63
50855622	48117511	.25
50855622	50089436	.31
50855622	50026939	.22
50855622	50121333	.65
50855622	48053904	.53
50855622	53010200	.60
50855622	49796452	.27
50855622	49088847	.48
50855622	50379839	.95
50855622	49316751	.57
50855622	49709023	.31
50855622	50149266	.23
50855622	52524112	.63
50855622	49752149	.44
50855622	52528693	.57
50855622	50177216	.28
50855622	50690076	.28
50855622	49730100	.20
50855622	48072438	.30
50855622	49502600	.62
50855622	49398894	.54
50855622	49948350	.27
50855622	50387952	.67
50855622	48609069	.51
50855622	50683786	.58
50855622	50093144	.22
50855622	49507160	.60
50855622	49475177	.45
50855622	53452713	.64
50855622	49194719	.27
50557234	48156460	.69
50557234	51125414	.18
50557234	50647391	.66
50557234	48477861	.17
50557234	48372019	.74
50557234	51853018	.71
50557234	49837474	.38
50557234	49992868	.23
50557234	50501787	.69
50557234	48641632	.69
50557234	50088142	.19
50557234	48363789	.18
50557234	49955489	.39
50557234	49141525	.71
50557234	50304156	.66
50557234	48347331	.69
50557234	48218065	.96
50557234	48342098	.71
50557234	48814309	.67
50557234	48541801	.64
50557234	48822571	.72
50557234	51468059	.23
50557234	50552404	.65
50557234	49945649	.20
50557234	49592980	.72
50557234	52032739	.23
50557234	50087098	.62
50557234	51087158	.71
50557234	49094597	.58
50557234	48306694	.77
50557234	48493755	.62
50557234	52110869	.61
50557234	48105448	.75
50557234	48952993	.66
50557234	48647534	.66
50557234	50482884	.66
50557234	49188960	.66
50557234	50169576	.22
50557234	48552343	.45
50557234	48094854	.69
50557234	49984267	.13
50557234	51476300	.66
50557234	50505042	.14
50557234	48340341	.68
50557234	48932445	.74
50557234	48235169	.62
50557234	48072619	.65
50557234	51146117	.65
50557234	49978705	.74
50557234	49704364	.57
50557234	49745105	.65
50557234	48959098	.73
50557234	51252580	.75
50557234	50421287	.65
50557234	49931541	.23
50557234	48589141	.71
50557234	49932759	.59
50557234	48304305	.71
50557234	50193771	.15
50557234	49161120	.69
50557234	48729915	.74
50557234	48308826	.22
50557234	50284753	.75
50557234	48608894	.73
50557234	52584907	.67
50557234	50807507	.64
50557234	50649853	.66
50557234	51402579	.67
50557234	48477949	.76
50557234	50026939	.18
50557234	49918479	.64
50557234	49964093	.65
50557234	49433936	.71
50557234	48750199	.69
50557234	49796452	.22
50557234	50379839	.15
50557234	48376580	.73
50557234	50655738	.67
50557234	49743961	.65
50557234	48066517	.64
50557234	50394873	.68
50557234	51279791	.60
50557234	51125013	.65
50557234	50177216	.22
50557234	49940813	.66
50557234	51050257	.71
50557234	50690076	.22
50557234	49730100	.17
50557234	48152674	.72
50557234	48340392	.64
50557234	49718346	.63
50557234	48121916	.69
50557234	49127834	.71
50557234	49948350	.21
50557234	50387952	.12
50557234	50093144	.18
50557234	49748063	.66
50557234	49839610	.66
50557234	48720833	.51
50557234	49768770	.63
50557234	49836676	.66
50557234	49194719	.21
48128847	50292479	.75
48128847	50962572	.60
48128847	48250528	.80
48128847	50845983	.73
48128847	49787673	.80
48128847	48276404	.77
48128847	50209119	.78
48128847	50967309	.65
48128847	50188560	.82
48128847	48283679	.71
48128847	50268300	.64
48128847	51363693	.80
48128847	50233046	.96
48128847	48748066	.65
48128847	48216330	.80
48128847	50519121	.80
48128847	50313296	.73
48128847	50508334	.57
48128847	48102863	.12
48128847	50280975	.70
48128847	48705555	.81
48128847	50006888	.71
48128847	48797135	.68
48128847	49643536	.81
48128847	50448981	.52
48128847	49526681	.46
48128847	49802163	.81
48128847	50134205	.55
48128847	48991372	.59
48128847	48947314	.95
48128847	49071267	.79
48128847	50798592	.50
48128847	50307628	.76
48128847	51000252	.76
48128847	50455347	.58
48128847	49446163	.47
48128847	53258297	.80
48128847	50279192	.73
48128847	48537188	.64
48128847	49182864	.81
48128847	50230927	.67
48128847	49319272	.81
48128847	50353164	.54
48128847	48525216	.82
48128847	50374194	.74
48128847	48343853	.82
48128847	48996054	.71
48128847	51536262	.64
48128847	48468957	.70
48128847	53578372	.67
48128847	48506606	.74
48128847	48496914	.60
48128847	50924901	.79
48128847	48557390	.63
48128847	49899641	.70
48128847	50208642	.55
48128847	49878988	.81
48128847	50437328	.76
48128847	49078286	.70
48128847	50024565	.57
48128847	50572363	.63
48128847	49701587	.81
48128847	50620434	.82
48128847	48493652	.67
48128847	48182912	.65
48128847	51299944	.82
48128847	50415158	.59
48128847	49145250	.65
48128847	50200859	.73
48128847	50328751	.69
48128847	50203241	.76
48128847	48572621	.58
48128847	50720563	.64
48128847	50140966	.02
48128847	50842115	.60
48128847	48075688	.80
48128847	48668701	.76
48128847	51013313	.73
48128847	48153669	.82
48128847	50221618	.70
48128847	50306603	.65
48128847	50485433	.46
48128847	51096781	.65
48128847	49905882	.54
48128847	49918503	.80
48128847	49031113	.59
48128847	48521971	.74
48128847	48436145	.81
48128847	48802074	.80
48128847	50462402	.57
48128847	49102724	.58
48128847	48092880	.82
48128847	49776562	.71
48128847	48394003	.69
48128847	50228138	.76
48128847	52047548	.78
48128847	49537782	.85
48128847	50192815	.61
48128847	50772529	.72
48128847	51605737	.76
48128847	50270330	.65
48128847	50220854	.77
48128847	48183677	.96
48128847	50222738	.73
48128847	48187362	.76
48128847	48579863	.82
48128847	49030977	.59
48128847	50165010	.82
48128847	49148753	.47
48128847	48048299	.65
48128847	51009331	.65
48128847	50232874	.82
48128847	48626005	.97
48128847	48184107	.57
48128847	50970446	.58
48128847	48280400	.72
48128847	52607924	.89
48128847	50174584	.85
48128847	53096996	.83
48128847	50013398	.81
48128847	49811177	.75
48128847	48226868	.65
48128847	48100238	.63
48128847	50290197	.55
48128847	48970553	.79
48128847	49840152	.54
48128847	50333003	.84
48128847	49810580	.14
49088507	50962572	.25
49088507	48665392	.11
49088507	49184471	.11
49088507	49949548	.12
49088507	49343024	.56
49088507	48125230	.43
49088507	49632291	.48
49088507	48490889	.12
49088507	49265339	.53
49088507	49962714	.11
49088507	49526681	.19
49088507	51069552	.39
49088507	48506610	.25
49088507	48991372	.24
49088507	49788257	.10
49088507	48062821	.40
49088507	50798592	.21
49088507	48699573	.40
49088507	49446163	.20
49088507	49314386	.42
49088507	49410921	.11
49088507	51554366	.37
49088507	49092291	.28
49088507	50428842	.42
49088507	48240011	.61
49088507	48859169	.38
49088507	48406628	.25
49088507	48552343	.41
49088507	50236646	.12
49088507	50208642	.18
49088507	51017702	.42
49088507	48613992	.27
49088507	48563650	.41
49088507	50024565	.24
